id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation
spec-56616-VB035N42V2_sp09-151.fits,4741.4931958,2.45911780546,-0.133790689505,0.0948675642515,12.2420246278,0.0319976358285,0.0158786025126,0.00919522262589,0.7280528297889475,35.944577,43.779392,67.5999984741211,310223,spec-56616-VB035N42V2_sp09-151.fits,4741.4931958,2.45911780546,-0.133790689505,0.0948675642515,12.2420246278,0.0319976358285,0.0158786025126,0.00919522262589,0.7280528297889475,35.944577,43.779392,67.5999984741211,310223,0.0
spec-56616-VB035N42V2_sp12-115.fits,4484.17397952,2.06271159492,-0.303200322574,0.0596905878598,15.3391229563,0.0414851033809,0.0224603076053,0.0111886348594,0.29401268641833006,37.645406,44.607315,47.86000061035156,310330,spec-56616-VB035N42V2_sp12-115.fits,4484.17397952,2.06271159492,-0.303200322574,0.0596905878598,15.3391229563,0.0414851033809,0.0224603076053,0.0111886348594,0.29401268641833006,37.645406,44.607315,47.86000061035156,310330,0.0
spec-56616-VB035N42V2_sp12-241.fits,4376.71437288,1.82345549314,-0.191437293443,0.0528102800547,9.02247434026,0.0257196761454,0.0140275903449,0.00730396573717,0.7825524802309859,36.342416,45.072975,72.69999694824219,310346,spec-56616-VB035N42V2_sp12-241.fits,4376.71437288,1.82345549314,-0.191437293443,0.0528102800547,9.02247434026,0.0257196761454,0.0140275903449,0.00730396573717,0.7825524802309859,36.342416,45.072975,72.69999694824219,310346,0.0
spec-56616-VB035N42V2_sp16-235.fits,4815.29598398,2.48306522624,0.109820767567,0.0848037774265,21.7231460451,0.0580433276499,0.026841179023,0.0139536694894,0.6268447480537843,33.646163,45.012222,31.389999389648438,310479,spec-56616-VB035N42V2_sp16-235.fits,4815.29598398,2.48306522624,0.109820767567,0.0848037774265,21.7231460451,0.0580433276499,0.026841179023,0.0139536694894,0.6268447480537843,33.646163,45.012222,31.389999389648438,310479,0.0
spec-56616-VB035N42V3_sp04-195.fits,4229.26847658,1.59179223109,-0.137901474049,0.0831794878041,7.38341129911,0.0212862369659,0.0120551978649,0.00659584517786,1.642220357971847,34.672162,42.677486,73.68000030517578,310594,spec-56616-VB035N42V3_sp04-195.fits,4229.26847658,1.59179223109,-0.137901474049,0.0831794878041,7.38341129911,0.0212862369659,0.0120551978649,0.00659584517786,1.642220357971847,34.672162,42.677486,73.68000030517578,310594,0.0
spec-56616-VB136N38V1_sp02-019.fits,5003.7315861,3.3201812159,-0.484341820609,0.122879720356,15.9428380868,0.0265223096697,0.0179379527885,0.00911686099317,0.8894216833240535,135.64842,36.454708,96.05000305175781,310958,spec-56616-VB136N38V1_sp02-019.fits,5003.7315861,3.3201812159,-0.484341820609,0.122879720356,15.9428380868,0.0265223096697,0.0179379527885,0.00911686099317,0.8894216833240535,135.64842,36.454708,96.05000305175781,310958,0.0
spec-56616-VB136N38V2_sp06-008.fits,4106.95127824,1.47281424844,-0.457752711822,0.251661454952,9.37917445524,0.0260020817804,0.0156345078896,0.00761797975652,0.570642069168552,138.80596,37.580822,57.58000183105469,311253,spec-56616-VB136N38V2_sp06-008.fits,4106.95127824,1.47281424844,-0.457752711822,0.251661454952,9.37917445524,0.0260020817804,0.0156345078896,0.00761797975652,0.570642069168552,138.80596,37.580822,57.58000183105469,311253,0.0
spec-56616-VB136N38V2_sp07-087.fits,4916.80983985,3.16039430447,-0.329178815381,0.19853360018,21.6998198611,0.0422448020405,0.0242366575165,0.0127368087717,0.3511420677601998,138.76797,36.741901,53.22999954223633,311269,spec-56616-VB136N38V2_sp07-087.fits,4916.80983985,3.16039430447,-0.329178815381,0.19853360018,21.6998198611,0.0422448020405,0.0242366575165,0.0127368087717,0.3511420677601998,138.76797,36.741901,53.22999954223633,311269,0.0
spec-56616-VB136N38V2_sp14-197.fits,3832.9905506,0.453471064671,-0.824721546697,0.132757670821,8.91183673205,0.0238200576687,0.0176780012487,0.0084090293289,0.8380181995669402,134.10188,38.577736,50.31999969482422,311361,spec-56616-VB136N38V2_sp14-197.fits,3832.9905506,0.453471064671,-0.824721546697,0.132757670821,8.91183673205,0.0238200576687,0.0176780012487,0.0084090293289,0.8380181995669402,134.10188,38.577736,50.31999969482422,311361,0.0
spec-56617-GAC122S02V1_sp10-051.fits,4995.49898622,3.40270308601,-0.398263765544,0.0972845465098,47.7878856729,0.0762945257075,0.0532402924588,0.0232016565179,0.22926456217894736,120.44944,-3.6242202,30.3700008392334,311816,spec-56617-GAC122S02V1_sp10-051.fits,4995.49898622,3.40270308601,-0.398263765544,0.0972845465098,47.7878856729,0.0762945257075,0.0532402924588,0.0232016565179,0.22926456217894736,120.44944,-3.6242202,30.3700008392334,311816,0.0
spec-56617-GAC122S02V1_sp10-142.fits,4815.70921154,2.69947604866,-0.0775396833686,0.0134130512812,20.0200653001,0.0506683518649,0.0245183113569,0.0102815970084,0.625870078788048,119.78309,-3.121594,36.529998779296875,311833,spec-56617-GAC122S02V1_sp10-142.fits,4815.70921154,2.69947604866,-0.0775396833686,0.0134130512812,20.0200653001,0.0506683518649,0.0245183113569,0.0102815970084,0.625870078788048,119.78309,-3.121594,36.529998779296875,311833,0.0
spec-56617-GAC122S02V1_sp12-005.fits,4637.88242869,2.27567042985,-0.119819104581,0.0873058785425,11.1800305844,0.0304860638704,0.0153030230847,0.00871649464861,0.7066361475488254,123.52335,-1.5645487,63.4900016784668,311900,spec-56617-GAC122S02V1_sp12-005.fits,4637.88242869,2.27567042985,-0.119819104581,0.0873058785425,11.1800305844,0.0304860638704,0.0153030230847,0.00871649464861,0.7066361475488254,123.52335,-1.5645487,63.4900016784668,311900,0.0
spec-56617-GAC122S02V1_sp12-076.fits,4742.29629547,3.06464493686,0.248539619973,0.0313860123977,13.1214686791,0.0288620213752,0.0154609166335,0.00730010086956,0.634533191532097,123.25896,-1.586062,58.83000183105469,311913,spec-56617-GAC122S02V1_sp12-076.fits,4742.29629547,3.06464493686,0.248539619973,0.0313860123977,13.1214686791,0.0288620213752,0.0154609166335,0.00730010086956,0.634533191532097,123.25896,-1.586062,58.83000183105469,311913,0.0
spec-56617-GAC122S02V2_sp02-004.fits,4936.53247875,3.13839648053,-0.313401928393,0.103720282604,36.2525387916,0.070771995428,0.0416097030507,0.0210083153419,0.36179681108490563,121.29882,-4.6808613,33.75,312173,spec-56617-GAC122S02V2_sp02-004.fits,4936.53247875,3.13839648053,-0.313401928393,0.103720282604,36.2525387916,0.070771995428,0.0416097030507,0.0210083153419,0.36179681108490563,121.29882,-4.6808613,33.75,312173,0.0
spec-56617-GAC122S02V2_sp08-018.fits,4533.02655391,2.29300956082,-0.17690392335,0.0618169138077,13.2019543561,0.0348835105217,0.0184541612003,0.00944857667367,0.5631177486257808,123.04098,-3.649362,51.59000015258789,312439,spec-56617-GAC122S02V2_sp08-018.fits,4533.02655391,2.29300956082,-0.17690392335,0.0618169138077,13.2019543561,0.0348835105217,0.0184541612003,0.00944857667367,0.5631177486257808,123.04098,-3.649362,51.59000015258789,312439,0.0
spec-56617-GAC122S02V2_sp08-186.fits,4473.77096117,2.10539106703,-0.0184407796378,0.0510961971072,8.27556167384,0.0228425922772,0.0118920524052,0.00638909478427,1.782794866833521,122.72876,-4.218772,83.87000274658203,312469,spec-56617-GAC122S02V2_sp08-186.fits,4473.77096117,2.10539106703,-0.0184407796378,0.0510961971072,8.27556167384,0.0228425922772,0.0118920524052,0.00638909478427,1.782794866833521,122.72876,-4.218772,83.87000274658203,312469,0.0
spec-56617-GAC122S02V3_sp01-185.fits,5028.47995569,3.3914528069,-0.335304316511,0.115676558468,48.1780688957,0.0780483432067,0.0536106889096,0.0262861231373,0.18610638230777746,122.69026,-5.2989545,30.899999618530273,312857,spec-56617-GAC122S02V3_sp01-185.fits,5028.47995569,3.3914528069,-0.335304316511,0.115676558468,48.1780688957,0.0780483432067,0.0536106889096,0.0262861231373,0.18610638230777746,122.69026,-5.2989545,30.899999618530273,312857,0.0
spec-56617-GAC122S02V3_sp02-230.fits,4071.74506769,1.46440371771,-0.296534383136,0.0676531894533,6.94245565293,0.0187014626641,0.0116932142967,0.0059088183817,1.3043574894527652,121.1729,-4.658909,83.30000305175781,312912,spec-56617-GAC122S02V3_sp02-230.fits,4071.74506769,1.46440371771,-0.296534383136,0.0676531894533,6.94245565293,0.0187014626641,0.0116932142967,0.0059088183817,1.3043574894527652,121.1729,-4.658909,83.30000305175781,312912,0.0
spec-56617-GAC122S02V3_sp12-070.fits,4886.61394244,2.73145098468,-0.19971854914,0.0883081012932,19.4764479294,0.0473813681441,0.0233173226528,0.0121702029582,1.223284890569761,123.06389,-1.0594367,46.880001068115234,313331,spec-56617-GAC122S02V3_sp12-070.fits,4886.61394244,2.73145098468,-0.19971854914,0.0883081012932,19.4764479294,0.0473813681441,0.0233173226528,0.0121702029582,1.223284890569761,123.06389,-1.0594367,46.880001068115234,313331,0.0
spec-56617-GAC122S02V3_sp16-213.fits,4674.73191725,2.41753591395,-0.0336751112298,0.0442806223159,8.8837714784,0.0238472162304,0.0118267144327,0.00615005136268,1.040303347571589,120.57166,-1.491507,86.36000061035156,313499,spec-56617-GAC122S02V3_sp16-213.fits,4674.73191725,2.41753591395,-0.0336751112298,0.0442806223159,8.8837714784,0.0238472162304,0.0118267144327,0.00615005136268,1.040303347571589,120.57166,-1.491507,86.36000061035156,313499,0.0
spec-56617-VB081S05V1_sp07-242.fits,4618.32677864,2.6010389643,0.0643076872928,0.0849004034484,9.92989410257,0.0244992324634,0.0128211012453,0.00689309794521,0.8867119726668626,82.544495,-7.461704,77.37999725341797,313704,spec-56617-VB081S05V1_sp07-242.fits,4618.32677864,2.6010389643,0.0643076872928,0.0849004034484,9.92989410257,0.0244992324634,0.0128211012453,0.00689309794521,0.8867119726668626,82.544495,-7.461704,77.37999725341797,313704,0.0
spec-56617-VB081S05V1_sp14-160.fits,3879.77769963,0.871035620392,-0.574076989002,0.0259174300653,10.8462604751,0.0299277844337,0.0200036258751,0.00786591902559,0.7190020506371271,80.014786,-4.8198367,43.97999954223633,313868,spec-56617-VB081S05V1_sp14-160.fits,3879.77769963,0.871035620392,-0.574076989002,0.0259174300653,10.8462604751,0.0299277844337,0.0200036258751,0.00786591902559,0.7190020506371271,80.014786,-4.8198367,43.97999954223633,313868,0.0
spec-56618-GAC105N47V1_sp01-002.fits,4724.26059611,2.38666097254,-0.211971193405,0.0736943706874,10.2646096676,0.0269246813518,0.013647434784,0.0073622589441,1.0855526872959467,106.46215,44.631324,83.6500015258789,314898,spec-56618-GAC105N47V1_sp01-002.fits,4724.26059611,2.38666097254,-0.211971193405,0.0736943706874,10.2646096676,0.0269246813518,0.013647434784,0.0073622589441,1.0855526872959467,106.46215,44.631324,83.6500015258789,314898,0.0
spec-56618-GAC105N47V1_sp03-104.fits,4497.85761281,2.20411337401,-0.29770239118,0.110218943583,18.1650932138,0.0468154375759,0.025474327693,0.0147233289175,0.3077091117241379,104.2609,47.466759,40.09000015258789,315005,spec-56618-GAC105N47V1_sp03-104.fits,4497.85761281,2.20411337401,-0.29770239118,0.110218943583,18.1650932138,0.0468154375759,0.025474327693,0.0147233289175,0.3077091117241379,104.2609,47.466759,40.09000015258789,315005,0.0
spec-56618-GAC105N47V1_sp04-027.fits,4901.77010826,3.09551798253,-0.0813215305098,0.109367824193,20.355384097,0.043392318844,0.0229485757377,0.0126111680704,0.4505686878950292,105.86814,47.369995,48.04999923706055,315029,spec-56618-GAC105N47V1_sp04-027.fits,4901.77010826,3.09551798253,-0.0813215305098,0.109367824193,20.355384097,0.043392318844,0.0229485757377,0.0126111680704,0.4505686878950292,105.86814,47.369995,48.04999923706055,315029,0.0
spec-56618-GAC105N47V2_sp06-155.fits,4705.83250272,2.79545699517,0.0589307146966,0.04270460537,19.2931212329,0.0453460363396,0.0236159439747,0.0115463686797,0.23256962222451827,109.04353,46.36963,43.439998626708984,315651,spec-56618-GAC105N47V2_sp06-155.fits,4705.83250272,2.79545699517,0.0589307146966,0.04270460537,19.2931212329,0.0453460363396,0.0236159439747,0.0115463686797,0.23256962222451827,109.04353,46.36963,43.439998626708984,315651,0.0
spec-56618-GAC105N47V2_sp07-111.fits,4469.14705603,2.46883801113,-0.023050280368,0.0908942836596,14.3189661652,0.0338404662616,0.0191013830578,0.00971882718918,0.5365999450749647,107.80011,45.596352,45.7400016784668,315682,spec-56618-GAC105N47V2_sp07-111.fits,4469.14705603,2.46883801113,-0.023050280368,0.0908942836596,14.3189661652,0.0338404662616,0.0191013830578,0.00971882718918,0.5365999450749647,107.80011,45.596352,45.7400016784668,315682,0.0
spec-56618-GAC105N47V2_sp10-119.fits,4032.92724965,1.45241087562,0.211875928862,-0.0133707188256,8.82223184392,0.0250187261042,0.0145767415064,0.00668645260858,0.9191658118280802,102.63738,46.634361,44.040000915527344,315779,spec-56618-GAC105N47V2_sp10-119.fits,4032.92724965,1.45241087562,0.211875928862,-0.0133707188256,8.82223184392,0.0250187261042,0.0145767415064,0.00668645260858,0.9191658118280802,102.63738,46.634361,44.040000915527344,315779,0.0
spec-56618-GAC131N42V1_sp12-168.fits,5173.07661179,3.7273579439,0.41882982982,0.0735842016834,16.1425251445,0.0319090631019,0.0165111379831,0.00870104577714,0.5076067130790568,133.43301,43.324987,60.72999954223633,316192,spec-56618-GAC131N42V1_sp12-168.fits,5173.07661179,3.7273579439,0.41882982982,0.0735842016834,16.1425251445,0.0319090631019,0.0165111379831,0.00870104577714,0.5076067130790568,133.43301,43.324987,60.72999954223633,316192,0.0
spec-56618-VB057N34V1_sp03-247.fits,4498.9881248,1.87232492502,-0.22931187809,0.121273723817,9.92028808176,0.0279027322801,0.0147846822632,0.00869383184287,1.7360759968295456,56.22707,34.503122,68.58000183105469,316362,spec-56618-VB057N34V1_sp03-247.fits,4498.9881248,1.87232492502,-0.22931187809,0.121273723817,9.92028808176,0.0279027322801,0.0147846822632,0.00869383184287,1.7360759968295456,56.22707,34.503122,68.58000183105469,316362,0.0
spec-56618-VB057N34V1_sp07-161.fits,5096.66410812,3.24073677924,-0.468659694816,0.0857495022263,24.1961286592,0.0404512101486,0.0271868710198,0.0115634771966,0.6568464051501669,58.293006,32.689607,67.70999908447266,316531,spec-56618-VB057N34V1_sp07-161.fits,5096.66410812,3.24073677924,-0.468659694816,0.0857495022263,24.1961286592,0.0404512101486,0.0271868710198,0.0115634771966,0.6568464051501669,58.293006,32.689607,67.70999908447266,316531,0.0
spec-56618-VB057N34V1_sp10-134.fits,4731.95196242,2.59811797563,-0.157426782752,0.0134326974487,14.6759379151,0.0360744156691,0.018727067678,0.00756394692215,0.8060565424880518,54.693658,34.889771,61.33000183105469,316642,spec-56618-VB057N34V1_sp10-134.fits,4731.95196242,2.59811797563,-0.157426782752,0.0134326974487,14.6759379151,0.0360744156691,0.018727067678,0.00756394692215,0.8060565424880518,54.693658,34.889771,61.33000183105469,316642,0.0
spec-56618-VB057N34V1_sp14-028.fits,4544.28522077,2.4746272719,0.259919982323,0.0726894722225,11.4744883852,0.0285257234646,0.0149863247278,0.00676112863844,0.9013381185824302,54.895942,34.952602,47.16999816894531,316832,spec-56618-VB057N34V1_sp14-028.fits,4544.28522077,2.4746272719,0.259919982323,0.0726894722225,11.4744883852,0.0285257234646,0.0149863247278,0.00676112863844,0.9013381185824302,54.895942,34.952602,47.16999816894531,316832,0.0
spec-56618-VB057N34V1_sp14-093.fits,4696.84018492,2.58067339087,-0.618413410083,0.0892715743113,30.1287780943,0.0638406926006,0.038052046756,0.0153393148141,0.4154193926513214,55.75531,35.678362,34.459999084472656,316841,spec-56618-VB057N34V1_sp14-093.fits,4696.84018492,2.58067339087,-0.618413410083,0.0892715743113,30.1287780943,0.0638406926006,0.038052046756,0.0153393148141,0.4154193926513214,55.75531,35.678362,34.459999084472656,316841,0.0
spec-56618-VB057N34V2_sp15-005.fits,4815.61507159,2.18055124797,0.117837978699,-2.89618741765E-4,6.50831415847,0.0190604376008,0.00867824107958,0.00391455528441,1.709464713131054,57.191808,35.757664,120.18000030517578,317522,spec-56618-VB057N34V2_sp15-005.fits,4815.61507159,2.18055124797,0.117837978699,-2.89618741765E-4,6.50831415847,0.0190604376008,0.00867824107958,0.00391455528441,1.709464713131054,57.191808,35.757664,120.18000030517578,317522,0.0
spec-56619-GAC111N48V1_sp05-029.fits,4853.96112722,2.60705667222,-0.348450104737,0.0967245167598,14.0082948219,0.0333399593019,0.017637300309,0.00967449061347,0.957952316141643,110.75946,47.554234,88.41000366210938,318027,spec-56619-GAC111N48V1_sp05-029.fits,4853.96112722,2.60705667222,-0.348450104737,0.0967245167598,14.0082948219,0.0333399593019,0.017637300309,0.00967449061347,0.957952316141643,110.75946,47.554234,88.41000366210938,318027,0.0
spec-56619-GAC111N48V1_sp12-172.fits,4488.88052656,2.27910890146,-0.370367171406,0.1950278897,15.8475081479,0.0400600011842,0.0218185303903,0.012074110377,0.5607770310701107,113.89143,49.889379,45.810001373291016,318247,spec-56619-GAC111N48V1_sp12-172.fits,4488.88052656,2.27910890146,-0.370367171406,0.1950278897,15.8475081479,0.0400600011842,0.0218185303903,0.012074110377,0.5607770310701107,113.89143,49.889379,45.810001373291016,318247,0.0
spec-56619-HD101242N281431V01_sp01-190.fits,4583.05798513,2.88265771118,0.180486297962,0.108281602261,17.7985520506,0.040712869285,0.0217627292134,0.0120502666139,0.319694733979961,153.828258,25.860945,36.09000015258789,318380,spec-56619-HD101242N281431V01_sp01-190.fits,4583.05798513,2.88265771118,0.180486297962,0.108281602261,17.7985520506,0.040712869285,0.0217627292134,0.0120502666139,0.319694733979961,153.828258,25.860945,36.09000015258789,318380,0.0
spec-56619-HD101242N281431V01_sp05-124.fits,4667.90517416,3.02137329227,0.136814609416,0.0579746954156,9.68042882395,0.021117594738,0.0117779235012,0.00596181267274,0.945241446677843,153.280426,27.514837,86.9800033569336,318410,spec-56619-HD101242N281431V01_sp05-124.fits,4667.90517416,3.02137329227,0.136814609416,0.0579746954156,9.68042882395,0.021117594738,0.0117779235012,0.00596181267274,0.945241446677843,153.280426,27.514837,86.9800033569336,318410,0.0
spec-56619-HD101242N281431V01_sp05-154.fits,4803.4367362,2.83339608729,-0.531597210463,0.178617452747,16.5630703736,0.0329351655478,0.0199133267446,0.0115939552071,0.541477494461237,152.930984,27.616484,81.75,318412,spec-56619-HD101242N281431V01_sp05-154.fits,4803.4367362,2.83339608729,-0.531597210463,0.178617452747,16.5630703736,0.0329351655478,0.0199133267446,0.0115939552071,0.541477494461237,152.930984,27.616484,81.75,318412,0.0
spec-56619-HD235547N481312B01_sp11-025.fits,4839.07097033,2.51302840801,-0.216628268502,0.205542934764,24.7613845977,0.061413883726,0.0299108470285,0.0152546272859,0.29806940279766864,358.380586,50.230432,34.7400016784668,318647,spec-56619-HD235547N481312B01_sp11-025.fits,4839.07097033,2.51302840801,-0.216628268502,0.205542934764,24.7613845977,0.061413883726,0.0299108470285,0.0152546272859,0.29806940279766864,358.380586,50.230432,34.7400016784668,318647,0.0
spec-56619-HD235547N481312B01_sp11-108.fits,4972.778888,3.27028278276,0.20655485812,0.075762465679,19.1817299724,0.041335213468,0.0206358653844,0.0108468509426,0.6582468203489339,0.080276,50.245794,49.099998474121094,318653,spec-56619-HD235547N481312B01_sp11-108.fits,4972.778888,3.27028278276,0.20655485812,0.075762465679,19.1817299724,0.041335213468,0.0206358653844,0.0108468509426,0.6582468203489339,0.080276,50.245794,49.099998474121094,318653,0.0
spec-56619-HD235547N481312V01_sp03-170.fits,4944.58035726,3.10826896513,-0.0629404491428,0.0953595838056,23.4636158586,0.0493169224422,0.0263265455584,0.0131310772677,0.39938586912020174,357.589979,48.268703,44.689998626708984,318850,spec-56619-HD235547N481312V01_sp03-170.fits,4944.58035726,3.10826896513,-0.0629404491428,0.0953595838056,23.4636158586,0.0493169224422,0.0263265455584,0.0131310772677,0.39938586912020174,357.589979,48.268703,44.689998626708984,318850,0.0
spec-56619-HD235547N481312V01_sp05-015.fits,4724.93428925,2.46329416326,0.200751530178,0.0814585883202,15.9528356041,0.0426178257136,0.0200103016532,0.0106475317138,0.3880149101893623,359.326017,46.965566,40.040000915527344,318920,spec-56619-HD235547N481312V01_sp05-015.fits,4724.93428925,2.46329416326,0.200751530178,0.0814585883202,15.9528356041,0.0426178257136,0.0200103016532,0.0106475317138,0.3880149101893623,359.326017,46.965566,40.040000915527344,318920,0.0
spec-56619-HD235547N481312V01_sp10-086.fits,4712.58310436,2.57585667105,-0.203253132917,0.0549532025587,13.2399729397,0.0328162062728,0.0169961759872,0.00832728919714,0.43770863245172126,355.84075,47.589392,67.55999755859375,319160,spec-56619-HD235547N481312V01_sp10-086.fits,4712.58310436,2.57585667105,-0.203253132917,0.0549532025587,13.2399729397,0.0328162062728,0.0169961759872,0.00832728919714,0.43770863245172126,355.84075,47.589392,67.55999755859375,319160,0.0
spec-56621-EG002616N034932B01_sp08-170.fits,4947.92290809,3.04115169408,-1.05793368945,0.22598330418,42.599103046,0.0656158355399,0.0472607979219,0.0194873589271,0.30984566617033116,6.980264,3.337259,42.88999938964844,319767,spec-56621-EG002616N034932B01_sp08-170.fits,4947.92290809,3.04115169408,-1.05793368945,0.22598330418,42.599103046,0.0656158355399,0.0472607979219,0.0194873589271,0.30984566617033116,6.980264,3.337259,42.88999938964844,319767,0.0
spec-56621-GAC108N21V3_sp07-249.fits,4295.62489358,1.69024905615,-0.501866993768,0.0873384024955,14.0146070129,0.0385792787332,0.0222806286293,0.011328413755,0.5567754194509246,109.91275,19.798705,42.4900016784668,321672,spec-56621-GAC108N21V3_sp07-249.fits,4295.62489358,1.69024905615,-0.501866993768,0.0873384024955,14.0146070129,0.0385792787332,0.0222806286293,0.011328413755,0.5567754194509246,109.91275,19.798705,42.4900016784668,321672,0.0
spec-56621-GAC108N21V3_sp14-101.fits,4822.46213772,2.48139047109,-0.295648732007,0.0730166904769,10.633380575,0.0274089294689,0.0137621774561,0.00694652183502,1.542757902863889,106.55234,22.877866,94.16999816894531,321931,spec-56621-GAC108N21V3_sp14-101.fits,4822.46213772,2.48139047109,-0.295648732007,0.0730166904769,10.633380575,0.0274089294689,0.0137621774561,0.00694652183502,1.542757902863889,106.55234,22.877866,94.16999816894531,321931,0.0
spec-56621-VB073N11V1_sp01-246.fits,4594.53467249,2.50560647394,0.0892398295409,0.11871986816,19.5047015604,0.0485656955802,0.0246593593048,0.0122378193572,0.3991567180212217,73.030872,9.184438,30.100000381469727,322491,spec-56621-VB073N11V1_sp01-246.fits,4594.53467249,2.50560647394,0.0892398295409,0.11871986816,19.5047015604,0.0485656955802,0.0246593593048,0.0122378193572,0.3991567180212217,73.030872,9.184438,30.100000381469727,322491,0.0
spec-56621-VB073N11V1_sp03-105.fits,4966.2804478,2.77643908305,-0.0540765445986,0.0574722785622,8.76749392874,0.0212240147268,0.0103046486342,0.00510934150418,0.8278502167425715,72.240421,11.770481,138.22999572753906,322546,spec-56621-VB073N11V1_sp03-105.fits,4966.2804478,2.77643908305,-0.0540765445986,0.0574722785622,8.76749392874,0.0212240147268,0.0103046486342,0.00510934150418,0.8278502167425715,72.240421,11.770481,138.22999572753906,322546,0.0
spec-56621-VB073N11V1_sp11-083.fits,4728.75955886,2.60398203626,-0.182170773336,0.0428192421136,18.8664151448,0.046310389389,0.0237815758293,0.0104177349722,0.41656011003984067,73.442097,13.065804,44.47999954223633,322899,spec-56621-VB073N11V1_sp11-083.fits,4728.75955886,2.60398203626,-0.182170773336,0.0428192421136,18.8664151448,0.046310389389,0.0237815758293,0.0104177349722,0.41656011003984067,73.442097,13.065804,44.47999954223633,322899,0.0
spec-56621-VB073N11V2_sp10-233.fits,4727.41547335,2.27603762191,-0.265143507253,0.0677838212508,12.2221454034,0.0335749022945,0.0166386732584,0.00832602551499,1.176684138169643,72.181675,11.397758,66.3499984741211,323555,spec-56621-VB073N11V2_sp10-233.fits,4727.41547335,2.27603762191,-0.265143507253,0.0677838212508,12.2221454034,0.0335749022945,0.0166386732584,0.00832602551499,1.176684138169643,72.181675,11.397758,66.3499984741211,323555,0.0
spec-56625-GAC113N37B1_sp05-108.fits,5075.89887849,3.41422146086,-0.621248653097,0.169721158166,20.8003377986,0.0293782866566,0.0229092177675,0.0116178501676,0.48728954691879867,113.50431,36.331522,94.16999816894531,325383,spec-56625-GAC113N37B1_sp05-108.fits,5075.89887849,3.41422146086,-0.621248653097,0.169721158166,20.8003377986,0.0293782866566,0.0229092177675,0.0116178501676,0.48728954691879867,113.50431,36.331522,94.16999816894531,325383,0.0
spec-56625-GAC113N37B1_sp11-029.fits,4930.63121392,3.31657734098,-0.0550743647208,0.108824952287,30.7355855211,0.0581999985987,0.0338144885193,0.0157784082301,0.22179795766324834,113.91848,39.62059,34.060001373291016,325454,spec-56625-GAC113N37B1_sp11-029.fits,4930.63121392,3.31657734098,-0.0550743647208,0.108824952287,30.7355855211,0.0581999985987,0.0338144885193,0.0157784082301,0.22179795766324834,113.91848,39.62059,34.060001373291016,325454,0.0
spec-56625-GAC113N37V1_sp14-163.fits,4679.93126659,2.62846915414,0.048452176353,0.0184349424194,9.73729179711,0.024527910788,0.0124408349908,0.00588892730983,0.6125392950447427,111.15179,37.558775,81.93000030517578,326002,spec-56625-GAC113N37V1_sp14-163.fits,4679.93126659,2.62846915414,0.048452176353,0.0184349424194,9.73729179711,0.024527910788,0.0124408349908,0.00588892730983,0.6125392950447427,111.15179,37.558775,81.93000030517578,326002,0.0
spec-56626-GAC107N36V1_sp08-104.fits,4004.56219476,1.22402503129,-0.218319895502,0.0522273069764,10.2433455707,0.0300708587139,0.0175741545473,0.00844799409996,0.36669083483541426,108.16513,35.438103,44.29999923706055,327485,spec-56626-GAC107N36V1_sp08-104.fits,4004.56219476,1.22402503129,-0.218319895502,0.0522273069764,10.2433455707,0.0300708587139,0.0175741545473,0.00844799409996,0.36669083483541426,108.16513,35.438103,44.29999923706055,327485,0.0
spec-56626-GAC107N36V1_sp11-088.fits,4142.71523471,1.59199111564,-0.0420685765836,0.0862503663481,6.94135313055,0.0192312072859,0.0110760184544,0.00624826214736,0.8569846524134046,107.21891,38.271526,77.5,327623,spec-56626-GAC107N36V1_sp11-088.fits,4142.71523471,1.59199111564,-0.0420685765836,0.0862503663481,6.94135313055,0.0192312072859,0.0110760184544,0.00624826214736,0.8569846524134046,107.21891,38.271526,77.5,327623,0.0
spec-56627-GAC056N46V1_sp03-005.fits,4741.08044964,2.58983192029,-0.0966625696093,0.0648839049493,13.7408210073,0.0327660263246,0.0170970959865,0.00692061937057,0.36701439580379924,55.427858,45.732519,64.08000183105469,329210,spec-56627-GAC056N46V1_sp03-005.fits,4741.08044964,2.58983192029,-0.0966625696093,0.0648839049493,13.7408210073,0.0327660263246,0.0170970959865,0.00692061937057,0.36701439580379924,55.427858,45.732519,64.08000183105469,329210,0.0
spec-56627-GAC056N46V1_sp03-204.fits,4240.80397251,1.50078158325,-0.356905210805,0.134782230715,13.0556191844,0.0336034535099,0.0204121964886,0.00783265746607,0.8590776408814944,54.714733,46.56538,40.63999938964844,329272,spec-56627-GAC056N46V1_sp03-204.fits,4240.80397251,1.50078158325,-0.356905210805,0.134782230715,13.0556191844,0.0336034535099,0.0204121964886,0.00783265746607,0.8590776408814944,54.714733,46.56538,40.63999938964844,329272,0.0
