id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation_1,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra,dec,Separation,id,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4934,BA_FE_4934_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4215,SR_FE_4215_err
spec-56741-HD171048N321044V_sp09-219.fits,5199.41610846,3.14167511444,-0.667400370916,0.126074701046,27.3802999444,0.0506739559572,0.0324767921594,0.01531708647,0.5860427519733555,258.520706,32.620251,48.23,431805,spec-56741-HD171048N321044V_sp09-219.fits,5199.41610846,3.14167511444,-0.667400370916,0.126074701046,27.3802999444,0.0506739559572,0.0324767921594,0.01531708647,0.5860427519733555,258.520706,32.620251,48.23,431805,0.0,229609219,J171404.96+323712.9,2014-03-24,56741,56740,HD171048N321044V,9,219,258.520706,32.620251,11.62,48.23,113.1,94.09,66.43,Star,STAR,G7,8.0E-6,7.3E-5,gri,12.6,12.06,11.85,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,144696425,0,0.0,258.520706,32.620251,0.0,spec-56741-HD171048N321044V_sp09-219.fits,false,false,true,1.0180627315463464,0.03143460755561467,0.8682070105188848,0.22611711267691645,0.9210867402332001,0.08428250299625528,0.1550496688474917,3.5161843960775827
spec-56749-HD151245N190542B01_sp09-021.fits,5075.33550817,3.32614787206,-0.493520079612,0.144106777867,38.2301403697,0.0640632441929,0.0423101557577,0.0236490681274,0.31008209854919405,229.046037,19.240896,35.77,434537,spec-56749-HD151245N190542B01_sp09-021.fits,5075.33550817,3.32614787206,-0.493520079612,0.144106777867,38.2301403697,0.0640632441929,0.0423101557577,0.0236490681274,0.31008209854919405,229.046037,19.240896,35.77,434537,0.0,231609021,J151611.04+191427.2,2014-04-01,56749,56748,HD151245N190542B01,9,21,229.046037,19.240896,4.27,35.77,73.87,81.01,46.72,Star,STAR,G7,1.29E-4,6.0E-5,gri,15.15,14.59,14.4,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,5950152309244833879,0,0.0,229.046037,19.240896,0.0,spec-56749-HD151245N190542B01_sp09-021.fits,false,true,false,0.8639859845851089,0.18056919152714748,0.4498864982217211,0.4522708117848466,0.8693272747748462,0.11104450964963829,0.9912758307641211,0.13359094005806932
spec-56749-HD151245N190542B01_sp10-024.fits,5027.07149371,3.2761653656,-0.348483139333,0.131994411295,29.9003900183,0.0555320817191,0.0333407305659,0.0187847949876,0.4247420010920652,226.085062,18.935181,42.93,434552,spec-56749-HD151245N190542B01_sp10-024.fits,5027.07149371,3.2761653656,-0.348483139333,0.131994411295,29.9003900183,0.0555320817191,0.0333407305659,0.0187847949876,0.4247420010920652,226.085062,18.935181,42.93,434552,0.0,231610024,J150420.41+185606.6,2014-04-01,56749,56748,HD151245N190542B01,10,24,226.085062,18.935181,6.96,42.93,63.66,80.11,50.63,Star,STAR,G7,-1.15E-4,5.3E-5,gri,14.73,14.08,13.84,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,126875337,0,0.0,226.085062,18.935181,0.0,spec-56749-HD151245N190542B01_sp10-024.fits,false,false,true,1.0027265756696344,0.025913598066342674,0.9436501577562129,0.18753914523052395,0.9853308174080787,0.07309671774623097,0.7710319146520989,0.09079713064679935
spec-56749-VB139N28V1_sp07-005.fits,4893.86429809,3.14260406485,-0.0214935742827,0.0541068279701,19.3829685634,0.041674801919,0.0218261861253,0.0104009961259,0.4607939250722222,140.48316,26.881514,50.78,434865,spec-56749-VB139N28V1_sp07-005.fits,4893.86429809,3.14260406485,-0.0214935742827,0.0541068279701,19.3829685634,0.041674801919,0.0218261861253,0.0104009961259,0.4607939250722222,140.48316,26.881514,50.78,434865,0.0,231807005,J092155.95+265253.4,2014-04-01,56749,56748,VB139N28V1,7,5,140.48316,26.881514,6.01,50.78,93.35,113.03,82.84,Star,STAR,G5,3.0E-5,4.5E-5,brijhk,99.0,12.75,99.0,99.0,11.3,10.82,10.71,PILOT,Obj,0,VB0917+2833_V1,0,0.0,140.48316,26.881514,0.0,spec-56749-VB139N28V1_sp07-005.fits,false,false,true,0.12259002956081984,0.6954508897349393,-0.15649658115189385,0.0,0.7788859643959128,0.05772418739124288,0.13809170827133957,4.618100614649383
spec-56751-HD141501N234109B01_sp02-049.fits,5086.51967261,3.18325003295,-0.702845495894,0.198510350494,45.2879879772,0.0781400205286,0.0517701307762,0.0275376211004,0.4329826082186459,212.260266,22.253446,32.28,435073,spec-56751-HD141501N234109B01_sp02-049.fits,5086.51967261,3.18325003295,-0.702845495894,0.198510350494,45.2879879772,0.0781400205286,0.0517701307762,0.0275376211004,0.4329826082186459,212.260266,22.253446,32.28,435073,0.0,232002049,J140902.46+221512.4,2014-04-03,56751,56750,HD141501N234109B01,2,49,212.260266,22.253446,5.97,32.28,54.84,70.6,45.52,Star,STAR,G6,-2.62E-4,7.2E-5,gri,15.34,14.84,14.67,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,5266607920489153478,0,0.0,212.260266,22.253446,0.0,spec-56751-HD141501N234109B01_sp02-049.fits,true,false,false,1.0100065292235594,0.04436365507841179,1.0231907096234318,0.0516026055120539,1.003770647767528,0.03301217075546419,0.7582346705327637,0.15910284115186893
spec-56751-HD141501N234109B01_sp08-132.fits,5013.81447446,3.32274208066,-0.250147376398,0.179955135012,24.1045410412,0.0449339831338,0.0260336833499,0.0144160249711,0.4676248668599168,214.970257,22.796587,49.79,435113,spec-56751-HD141501N234109B01_sp08-132.fits,5013.81447446,3.32274208066,-0.250147376398,0.179955135012,24.1045410412,0.0449339831338,0.0260336833499,0.0144160249711,0.4676248668599168,214.970257,22.796587,49.79,435113,0.0,232008132,J141952.86+224747.7,2014-04-03,56751,56750,HD141501N234109B01,8,132,214.970257,22.796587,4.85,49.79,97.7,118.52,79.34,Star,STAR,G8,-1.78E-4,5.4E-5,gri,14.6,14.04,13.96,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,5428631953958197625,0,0.0,214.970257,22.796587,0.0,spec-56751-HD141501N234109B01_sp08-132.fits,false,true,false,0.920457550951016,0.1091360244823088,0.5114314487887555,0.51858806249133,0.9395562841801782,0.07140710644148678,0.8758270972711898,0.08363720129680853
spec-56752-GAC131N28V1_sp11-099.fits,4851.63267941,2.56164948484,-0.357885898402,0.0690845735168,17.9880925164,0.044756584704,0.0226521390713,0.0104156930299,0.6764423520177629,131.50956,30.442772,57.88,436418,spec-56752-GAC131N28V1_sp11-099.fits,4851.63267941,2.56164948484,-0.357885898402,0.0690845735168,17.9880925164,0.044756584704,0.0226521390713,0.0104156930299,0.6764423520177629,131.50956,30.442772,57.88,436418,0.0,232511099,J084602.29+302633.9,2014-04-04,56752,56751,GAC131N28V1,11,99,131.50956,30.442772,7.17,57.88,97.74,128.66,92.79,Star,STAR,G5,3.8E-5,4.9E-5,ugrijhk,99.0,99.0,99.0,99.0,11.19,10.7,10.61,PILOT,Obj,0,XY0846+2845_V1,0,0.0,131.50956,30.442772,0.0,spec-56752-GAC131N28V1_sp11-099.fits,false,true,false,0.9851825239582659,0.10486405788415018,0.8111031612945857,0.1509761930379197,0.8991815753153166,0.06525677162649932,0.8837285206987048,0.08061120342601871
spec-56753-HD084954N022145V01_sp12-090.fits,5078.27794342,3.2316039879,-0.364665705021,0.0972512788901,23.3535653053,0.0430559661703,0.0264362939446,0.01279612274,0.5445635305,133.646976,3.803854,60.19,437401,spec-56753-HD084954N022145V01_sp12-090.fits,5078.27794342,3.2316039879,-0.364665705021,0.0972512788901,23.3535653053,0.0430559661703,0.0264362939446,0.01279612274,0.5445635305,133.646976,3.803854,60.19,437401,0.0,232912090,J085435.27+034813.8,2014-04-05,56753,56752,HD084954N022145V01,12,90,133.646976,3.803854,10.77,60.19,81.95,99.55,66.93,Star,STAR,G7,9.5E-5,5.2E-5,gri,13.82,13.12,12.96,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,106506665,0,0.0,133.646976,3.803854,0.0,spec-56753-HD084954N022145V01_sp12-090.fits,false,false,true,1.0142248043052087,0.019370999403039282,0.9584093170704061,0.1485406539568921,1.0261562804643494,0.01443952626504197,0.7887751473972361,0.06883737763107713
spec-56753-HD160449N093841B01_sp09-180.fits,5054.01819682,3.11331175987,-0.901293229304,0.204882435216,24.428206599,0.0383493300061,0.0277206646097,0.0130373263542,0.804086175064174,242.474893,10.150441,79.29,437637,spec-56753-HD160449N093841B01_sp09-180.fits,5054.01819682,3.11331175987,-0.901293229304,0.204882435216,24.428206599,0.0383493300061,0.0277206646097,0.0130373263542,0.804086175064174,242.474893,10.150441,79.29,437637,0.0,233109180,J160953.97+100901.5,2014-04-05,56753,56752,HD160449N093841B01,9,180,242.474893,10.150441,14.36,79.29,152.41,164.19,99.51,Star,STAR,G9,-1.4E-5,7.5E-5,gri,15.31,14.8,14.59,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,6111103219365135414,0,0.0,242.474893,10.150441,0.0,spec-56753-HD160449N093841B01_sp09-180.fits,true,false,false,1.0673523167051573,0.021376377303148807,1.038272835797621,0.026572826393411873,0.7121224445202131,0.4381201192694235,-0.09562461352701379,0.0
spec-56757-VB139N57V2_sp01-089.fits,5221.2145315,3.3931821855,-0.363032009899,0.0520368034954,20.2326208437,0.034367422562,0.0227133598245,0.00883857070827,1.2364319825384615,139.47039,55.714138,66.11,438331,spec-56757-VB139N57V2_sp01-089.fits,5221.2145315,3.3931821855,-0.363032009899,0.0520368034954,20.2326208437,0.034367422562,0.0227133598245,0.00883857070827,1.2364319825384615,139.47039,55.714138,66.11,438331,0.0,234401089,J091752.89+554250.8,2014-04-09,56757,56756,VB139N57V2,1,89,139.47039,55.714138,15.98,66.11,153.51,145.05,124.3,Star,STAR,F9,-1.7E-5,5.6E-5,brijhk,99.0,11.98,99.0,99.0,10.77,10.37,10.32,PILOT,Obj,0,VB0918+5754_V2,0,0.0,139.47039,55.714138,0.0,spec-56757-VB139N57V2_sp01-089.fits,false,true,false,1.0296306197494698,0.019132074088870302,0.6082519998886888,0.39990013806905256,0.9121669954544227,0.04840161947082324,1.0149378597007885,0.016108738230698846
spec-56760-HD180440N235631V01_sp07-185.fits,3809.83562965,0.115791844917,-1.05549923772,0.336664455274,8.9300976252,0.024315300758,0.0189952018085,0.00715486577908,1.262741213427903,273.083616,22.572646,47.66,438871,spec-56760-HD180440N235631V01_sp07-185.fits,3809.83562965,0.115791844917,-1.05549923772,0.336664455274,8.9300976252,0.024315300758,0.0189952018085,0.00715486577908,1.262741213427903,273.083616,22.572646,47.66,438871,0.0,234607185,J181220.06+223421.5,2014-04-12,56760,56759,HD180440N235631V01,7,185,273.083616,22.572646,2.31,47.66,100.36,156.88,135.6,Star,STAR,K7,-2.88E-4,3.3E-5,gri,13.2,11.76,11.08,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,131601755,0,0.0,273.083616,22.572646,0.0,spec-56760-HD180440N235631V01_sp07-185.fits,false,false,true,0.9025214512971856,0.1677829744512555,-0.08266128613152648,0.0,1.035992739214523,0.08588312949597723,0.8381727515655585,0.2165826600084929
spec-56768-HD180157N475305V_sp03-207.fits,4743.01018298,2.70458323815,-0.654624673148,0.231748221629,25.9269971301,0.0521994325917,0.0324172420758,0.0145202448432,0.6033331905252864,269.281223,48.421111,49.21,440295,spec-56768-HD180157N475305V_sp03-207.fits,4743.01018298,2.70458323815,-0.654624673148,0.231748221629,25.9269971301,0.0521994325917,0.0324172420758,0.0145202448432,0.6033331905252864,269.281223,48.421111,49.21,440295,0.0,235503207,J175707.49+482515.9,2014-04-20,56768,56767,HD180157N475305V,3,207,269.281223,48.421111,8.94,49.21,79.48,82.99,71.11,Star,STAR,G9,-3.82E-4,5.2E-5,gri,14.38,13.72,13.5,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,162142289,0,0.0,269.281223,48.421111,0.0,spec-56768-HD180157N475305V_sp03-207.fits,false,false,true,0.9441333971910857,0.1392605632286097,0.7886825382071603,0.19823480850450134,0.7953242572642122,0.07134879284560487,-0.025757368493010968,0.0
spec-56769-VB152N36V1_sp09-039.fits,5013.69580565,3.25333036032,-0.19503185306,0.145830272935,15.780822036,0.0315204453693,0.0173855479705,0.010539943859,0.7565810472014408,153.59956,37.35146,76.16,441101,spec-56769-VB152N36V1_sp09-039.fits,5013.69580565,3.25333036032,-0.19503185306,0.145830272935,15.780822036,0.0315204453693,0.0173855479705,0.010539943859,0.7565810472014408,153.59956,37.35146,76.16,441101,0.0,235809039,J101423.89+372105.2,2014-04-21,56769,56768,VB152N36V1,9,39,153.59956,37.35146,11.77,76.16,163.96,180.4,123.28,Star,STAR,G5,-3.07E-4,5.0E-5,brijhk,14.71,13.04,13.09,13.89,11.88,11.45,11.35,PILOT,Obj,0,VB1010+3628_V1,0,0.0,153.59956,37.35146,0.0,spec-56769-VB152N36V1_sp09-039.fits,false,false,true,0.8180353957499563,0.07257232755293311,0.7683726993833015,0.10075202658928925,0.8433751295218898,0.0418658612224577,0.6599197072821056,0.2869150571198418
spec-56775-VB178N14V1_sp04-038.fits,4800.66540416,2.53761136798,-0.556448939143,0.0972218176628,21.5093084993,0.0504138041328,0.0275745396352,0.0135593348374,0.725384748667407,178.31149,14.557851,54.57,441701,spec-56775-VB178N14V1_sp04-038.fits,4800.66540416,2.53761136798,-0.556448939143,0.0972218176628,21.5093084993,0.0504138041328,0.0275745396352,0.0135593348374,0.725384748667407,178.31149,14.557851,54.57,441701,0.0,236304038,J115314.75+143328.2,2014-04-27,56775,56774,VB178N14V1,4,38,178.31149,14.557851,6.86,54.57,69.6,92.17,67.37,Star,STAR,K1,5.1E-5,6.4E-5,brijhk,13.78,12.61,12.26,11.22,10.89,10.4,10.32,PILOT,Obj,0,VB1154+1409_V1,0,0.0,178.31149,14.557851,0.0,spec-56775-VB178N14V1_sp04-038.fits,false,false,true,1.0370422683665024,0.022850791353199576,0.9184028630034031,0.17868580613019053,0.8211959108270385,0.07191513624344868,-0.18962370560878344,0.0
spec-56776-HD161834N071537B_sp07-005.fits,5166.12552457,3.30542801977,-0.819727663436,0.170633654524,31.1912387953,0.0475711628604,0.0365783527341,0.0181057255391,0.4798106644126632,245.461963,5.541302,56.75,442059,spec-56776-HD161834N071537B_sp07-005.fits,5166.12552457,3.30542801977,-0.819727663436,0.170633654524,31.1912387953,0.0475711628604,0.0365783527341,0.0181057255391,0.4798106644126632,245.461963,5.541302,56.75,442059,0.0,236507005,J162150.87+053228.6,2014-04-28,56776,56775,HD161834N071537B,7,5,245.461963,5.541302,15.28,56.75,84.46,86.42,54.43,Star,STAR,G6,7.1E-5,7.1E-5,gri,14.62,14.09,13.93,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,5984580217334014277,0,0.0,245.461963,5.541302,0.0,spec-56776-HD161834N071537B_sp07-005.fits,false,false,true,0.9993120372076575,0.1525559681249924,0.7129205388840218,0.3414035033391872,0.7521187513891229,0.06758492937731632,-0.048348938496593885,0.0
spec-56776-VB200N03V1_sp12-106.fits,5352.85820299,3.44721700293,-0.311503601998,0.0759592900384,10.6020276825,0.0192363371286,0.0119348419375,0.00544918589776,1.3251120442721696,202.04033,4.720201,151.2,442784,spec-56776-VB200N03V1_sp12-106.fits,5352.85820299,3.44721700293,-0.311503601998,0.0759592900384,10.6020276825,0.0192363371286,0.0119348419375,0.00544918589776,1.3251120442721696,202.04033,4.720201,151.2,442784,0.0,236712106,J132809.67+044312.7,2014-04-28,56776,56775,VB200N03V1,12,106,202.04033,4.720201,35.24,151.2,235.64,288.85,217.33,Star,STAR,F9,4.0E-6,6.0E-5,brijhk,12.21,11.22,99.0,11.47,10.29,9.99,9.9,PILOT,Obj,0,VB1320+0317_V1,0,0.0,202.04033,4.720201,0.0,spec-56776-VB200N03V1_sp12-106.fits,false,true,false,0.9402825388877069,0.0534369402400308,0.7855222272639998,0.08003219262314441,1.001963284045284,0.008687969184682854,0.8790087319212212,0.04154854356099887
spec-56776-VB200N03V2_sp05-101.fits,5104.57479267,3.47219675098,-0.296660333406,0.119572914971,11.0980293391,0.0186321757984,0.0118398811917,0.00672244026325,1.1158365247208264,200.19987,2.614186,169.66,442891,spec-56776-VB200N03V2_sp05-101.fits,5104.57479267,3.47219675098,-0.296660333406,0.119572914971,11.0980293391,0.0186321757984,0.0118398811917,0.00672244026325,1.1158365247208264,200.19987,2.614186,169.66,442891,0.0,236805101,J132047.96+023651.0,2014-04-28,56776,56775,VB200N03V2,5,101,200.19987,2.614186,20.09,169.66,245.2,307.24,244.75,Star,STAR,K0,5.2E-5,5.6E-5,brijhk,13.53,12.51,12.31,11.25,11.22,10.84,10.77,PILOT,Obj,0,VB1320+0317_V2,0,0.0,200.19987,2.614186,0.0,spec-56776-VB200N03V2_sp05-101.fits,false,false,true,0.9472806400558953,0.04235440926360378,0.7557131627303258,0.062171302677424094,0.8580880053023664,0.03000191959968473,0.49921159033991086,0.7861253337901521
spec-56777-HD172251S022317B01_sp06-089.fits,4894.87955386,3.61750231624,-0.321923294392,0.0857827929674,32.7086521123,0.0473990029911,0.0360329113012,0.0104180973756,0.6219188093905192,262.397179,-2.838402,32.35,443530,spec-56777-HD172251S022317B01_sp06-089.fits,4894.87955386,3.61750231624,-0.321923294392,0.0857827929674,32.7086521123,0.0473990029911,0.0360329113012,0.0104180973756,0.6219188093905192,262.397179,-2.838402,32.35,443530,0.0,237106089,J172935.32-025018.2,2014-04-29,56777,56776,HD172251S022317B01,6,89,262.397179,-2.838402,3.39,32.35,73.99,112.65,82.74,Star,STAR,K3,-5.6E-5,3.7E-5,gri,16.07,15.04,14.56,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,6343531181384380296,0,0.0,262.397179,-2.838402,0.0,spec-56777-HD172251S022317B01_sp06-089.fits,false,true,false,1.0783141885750716,0.031136022657252394,1.0170307448191709,0.0349411389342705,0.9836578765757696,0.12815837353191264,1.1097284782153949,0.034214730870233044
spec-56778-HD151331N050239V01_sp04-195.fits,4773.39310427,2.53888702616,-0.502305750602,0.14086439792,15.3865944622,0.0359113379508,0.019692322761,0.0123026677756,0.9354386942900552,227.896207,4.823857,74.97,444430,spec-56778-HD151331N050239V01_sp04-195.fits,4773.39310427,2.53888702616,-0.502305750602,0.14086439792,15.3865944622,0.0359113379508,0.019692322761,0.0123026677756,0.9354386942900552,227.896207,4.823857,74.97,444430,0.0,237604195,J151135.08+044925.8,2014-04-30,56778,56777,HD151331N050239V01,4,195,227.896207,4.823857,10.97,74.97,88.18,112.13,85.95,Star,STAR,G7,1.4E-5,5.2E-5,gri,13.6,12.9,12.62,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,107750432,0,0.0,227.896207,4.823857,0.0,spec-56778-HD151331N050239V01_sp04-195.fits,false,false,true,0.9115200012144449,0.08696424793237023,0.7514648869431595,0.13239355947609857,0.8121506205950256,0.05162797054666283,-0.044247774318358524,0.0
spec-56780-HD141644N531548B01_sp09-169.fits,4886.50653709,3.04105101821,-0.542306420277,0.194522375847,14.8109876249,0.0270988376019,0.017182404913,0.00898356180952,0.641190678149179,215.088081,54.101118,107.9,444795,spec-56780-HD141644N531548B01_sp09-169.fits,4886.50653709,3.04105101821,-0.542306420277,0.194522375847,14.8109876249,0.0270988376019,0.017182404913,0.00898356180952,0.641190678149179,215.088081,54.101118,107.9,444795,0.0,237809169,J142021.13+540604.0,2014-05-02,56780,56779,HD141644N531548B01,9,169,215.088081,54.101118,19.69,107.9,200.01,224.74,147.27,Star,STAR,G8,-3.9E-5,5.7E-5,gri,14.84,14.31,14.19,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,7105343205851350522,0,0.0,215.088081,54.101118,0.0,spec-56780-HD141644N531548B01_sp09-169.fits,false,false,true,0.9134461004519357,0.06590360351925653,0.3410829796923271,0.20171257804233186,0.8574954109489,0.03770004307420003,-0.22336566778150851,0.0
spec-56782-VB179N03V2_sp02-123.fits,5020.27864406,3.04236570019,-0.520933359174,0.145841036607,45.163180817,0.0870872671532,0.0517471400688,0.0287182704726,0.4720309157986207,178.44072,1.491998,30.03,446375,spec-56782-VB179N03V2_sp02-123.fits,5020.27864406,3.04236570019,-0.520933359174,0.145841036607,45.163180817,0.0870872671532,0.0517471400688,0.0287182704726,0.4720309157986207,178.44072,1.491998,30.03,446375,0.0,238502123,J115345.77+012931.1,2014-05-04,56782,56781,VB179N03V2,2,123,178.44072,1.491998,5.33,30.03,42.69,50.09,30.39,Star,STAR,G7,-7.0E-5,6.2E-5,brijhk,13.69,12.68,12.8,11.8,11.81,11.37,11.31,PILOT,Obj,0,VB1158+0328_V2,0,0.0,178.44072,1.491998,0.0,spec-56782-VB179N03V2_sp02-123.fits,false,false,true,1.0597115597510016,0.041641475804679716,0.3066594680180891,0.6044066414645889,0.8773783832045543,0.12188436016719971,0.7184751424962648,0.9135574351311943
spec-56798-KP192314N471144V01_sp07-213.fits,4747.48545445,2.41662312734,-0.138489979512,0.14821757665,19.1714704085,0.0511947600062,0.0242997163672,0.0141568541619,0.5013701865959229,292.567104,45.265314,36.1,447782,spec-56798-KP192314N471144V01_sp07-213.fits,4747.48545445,2.41662312734,-0.138489979512,0.14821757665,19.1714704085,0.0511947600062,0.0242997163672,0.0141568541619,0.5013701865959229,292.567104,45.265314,36.1,447782,0.0,241007213,J193016.10+451555.1,2014-05-20,56798,56797,KP192314N471144V01,7,213,292.567104,45.265314,2.88,36.1,88.68,102.94,88.1,Star,STAR,G5,-1.38E-4,4.1E-5,Kp,13.2,99.0,99.0,99.0,99.0,99.0,99.0,Kepler,Obj,field,1350-10644366,0,0.0,292.567104,45.265314,0.0,spec-56798-KP192314N471144V01_sp07-213.fits,false,true,false,0.9343132022618654,0.14842429000096866,-0.06216956041974647,0.0,0.8601128372414627,0.11187202802985724,0.9432444352298403,0.1260600462307188
spec-56804-HD140944N371948B01_sp12-002.fits,5044.98842814,3.23481787652,-0.666828625875,0.200924409218,35.5720031506,0.0572466192184,0.0402800159916,0.0203395817919,0.5392056141309192,214.120383,38.930166,46.72,449170,spec-56804-HD140944N371948B01_sp12-002.fits,5044.98842814,3.23481787652,-0.666828625875,0.200924409218,35.5720031506,0.0572466192184,0.0402800159916,0.0203395817919,0.5392056141309192,214.120383,38.930166,46.72,449170,0.0,242112002,J141628.89+385548.5,2014-05-26,56804,56803,HD140944N371948B01,12,2,214.120383,38.930166,7.21,46.72,66.66,80.56,54.08,Star,STAR,G7,-1.7E-4,6.2E-5,gri,15.89,15.38,15.2,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,6222127505491421908,0,0.0,214.120383,38.930166,0.0,spec-56804-HD140944N371948B01_sp12-002.fits,false,false,true,1.014182680105437,0.0290913346525212,1.0019376520672034,0.03969393310701041,0.8843695748267905,0.08736858253329842,0.7677219498262315,0.10734985614700183
